,column #,coefficients,coefficients error
0,1.0,3.7025746262461796,0.985966245065071
1,2.0,1.6578322631331188,0.7529317122500657
2,3.0,0.5388364221713564,0.24368965841699147
3,4.0,0.28190977731051703,0.09353082932478864
4,5.0,0.05185320527584114,0.08932381172088037
5,6.0,2.698316890784943,0.17750094855653792
6,7.0,1.300509803978109,0.29186092154436677
7,8.0,1.0147312514250686,0.46043992059123495
