,column #,coefficients,coefficients error
0,1.0,4.19775919957715,0.9940104307890651
1,2.0,1.6244727906451928,0.767979210973858
2,3.0,0.5684388429456098,0.2462335282537058
3,4.0,0.30429554665023417,0.094602717122374
4,5.0,0.0723329476428205,0.09032937505860252
5,6.0,2.6917096212223104,0.1801454567499319
6,7.0,1.3000346769170275,0.29560701266425304
7,8.0,0.8415257885951046,0.46710259457683007
