,column #,coefficients,coefficients error
0,1.0,3.8509597761217993,1.017155402769399
1,2.0,1.8224845906055052,0.7611311525042782
2,3.0,0.6289392781805629,0.24682889625260518
3,4.0,0.31269279360209,0.09454594749821861
4,5.0,0.08217703991069936,0.09030282197970474
5,6.0,2.746048401671839,0.1795124604762827
6,7.0,1.4319062448766697,0.29505094578146046
7,8.0,0.8163796252341857,0.4671450520787544
